time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0316621503648,-0.277906181572,12.1094073902,6.1705842072,0.00943059841546,0.0,0.0486526741925,-0.710941608812,3.23806350241,-0.199232436817,0.087968502033,0.0,492.4541378348264,494.38786894162223,494.47210323867574,492.22747592280274
1.3800000000000008,0.0343817908009,-0.322761247398,12.3050572953,6.15887837744,0.0145712022191,0.0,0.0415105422497,-0.785321012197,3.28329835169,-0.187907821048,0.0806501438241,0.0,431.71388037007046,431.10218323016767,430.5419755956375,431.46050735060203
1.4400000000000008,0.0365740446813,-0.372314022348,12.5035033223,6.14780431351,0.0189572376976,0.0,0.0311214391357,-0.867472464051,3.33124354902,-0.178616595793,0.050373260385,0.0,434.6919090308407,432.1512208371781,431.7228851845423,432.4719943020023
1.5000000000000009,0.0380826171108,-0.426881200291,12.7038890674,6.13698032678,0.0222921357649,0.0,0.0188769369301,-0.952392106076,3.34804125495,-0.184222331163,0.0643635718328,0.0,423.87930012118164,425.0821400087684,422.2431592422352,421.72584438129553
1.560000000000001,0.038778567037,-0.486824648318,12.9058019877,6.12561761802,0.0271970015651,0.0,0.00390416833914,-1.04673760692,3.3820630791,-0.202435635359,0.10364309042,0.0,427.7230929869216,431.0605917600631,430.39533420918787,428.8142858588396
1.620000000000001,0.0383251322245,-0.553496590264,13.114997963,6.11374729016,0.0333479613587,0.0,-0.0197373622111,-1.17696581003,3.59016187815,-0.189956715471,0.100162761707,0.0,484.1724243856008,483.9186803632293,483.7986071061447,484.7024104637604
1.680000000000001,0.0364856992526,-0.627369819464,13.3314633693,6.10238051257,0.0391638902096,0.0,-0.0421255584616,-1.28650216942,3.62495168238,-0.188446075988,0.089535162224,0.0,433.0380610649523,432.15136489038935,432.5110447679158,432.6022740076734
1.740000000000001,0.0332374367988,-0.70783589567,13.5489260956,6.0909707275,0.0445665567646,0.0,-0.0666229799507,-1.3966844898,3.62351178789,-0.193833166658,0.0910433314349,0.0,422.1118729604981,422.24926005060075,420.9254251703941,420.4214456203164
1.8000000000000012,0.0281757995035,-0.796154636346,13.7715289216,6.07945735279,0.0509410105819,0.0,-0.102757304238,-1.54845240281,3.79559435266,-0.188266617148,0.126273658312,0.0,476.0519155040701,478.7486785118987,476.7082658893972,477.1003085085264
1.8600000000000012,0.020764308998,-0.893941584472,14.0048654085,6.06820963522,0.0589444828425,0.0,-0.145165726573,-1.71225103178,3.98117072644,-0.185901732024,0.144763882711,0.0,483.23838214277527,484.6448281788041,482.3971900382949,482.5446441900653
1.9200000000000013,0.0108966512222,-1.00081349861,14.2447090924,6.05770249693,0.0678438731019,0.0,-0.184568756277,-1.85109402659,4.01307888101,-0.159422595216,0.154623560905,0.0,437.6521759180649,438.4930323484743,436.27163945900884,438.4464087126437
1.9800000000000013,-0.00158175992452,-1.1164515298,14.4874584583,6.048763102,0.0771449651075,0.0,-0.232272552428,-2.00432279533,4.07788286931,-0.133671879293,0.155795035781,0.0,449.79736703461646,449.91463249603134,448.22872578735655,450.295631212718
2.0400000000000014,-0.0169099049593,-1.24086566708,14.7315761453,6.04045728267,0.086722272738,0.0,-0.279480563939,-2.14350484427,4.05903494974,-0.150215182288,0.166339418352,0.0,423.34932991052773,424.28118056442236,423.724361303465,422.2804889824997
